task_id,trajectory_path,stop_reason,reason
349,experiments/exp3/self_generated/data/349.json,crash,pipeline_anomaly
351,experiments/exp3/self_generated/data/351.json,crash,pipeline_anomaly
352,experiments/exp3/self_generated/data/352.json,crash,pipeline_anomaly
353,experiments/exp3/self_generated/data/353.json,crash,pipeline_anomaly
354,experiments/exp3/self_generated/data/354.json,crash,pipeline_anomaly
355,experiments/exp3/self_generated/data/355.json,crash,pipeline_anomaly
357,experiments/exp3/self_generated/data/357.json,crash,pipeline_anomaly
374,experiments/exp3/self_generated/data/374.json,crash,pipeline_anomaly
375,experiments/exp3/self_generated/data/375.json,crash,pipeline_anomaly
387,experiments/exp3/self_generated/data/387.json,crash,pipeline_anomaly
388,experiments/exp3/self_generated/data/388.json,crash,pipeline_anomaly
389,experiments/exp3/self_generated/data/389.json,crash,pipeline_anomaly
390,experiments/exp3/self_generated/data/390.json,crash,pipeline_anomaly
391,experiments/exp3/self_generated/data/391.json,crash,pipeline_anomaly
393,experiments/exp3/self_generated/data/393.json,crash,pipeline_anomaly
394,experiments/exp3/self_generated/data/394.json,crash,pipeline_anomaly
395,experiments/exp3/self_generated/data/395.json,crash,pipeline_anomaly
398,experiments/exp3/self_generated/data/398.json,crash,pipeline_anomaly
399,experiments/exp3/self_generated/data/399.json,crash,pipeline_anomaly
400,experiments/exp3/self_generated/data/400.json,crash,pipeline_anomaly
401,experiments/exp3/self_generated/data/401.json,crash,pipeline_anomaly
402,experiments/exp3/self_generated/data/402.json,crash,pipeline_anomaly
403,experiments/exp3/self_generated/data/403.json,crash,pipeline_anomaly
404,experiments/exp3/self_generated/data/404.json,crash,pipeline_anomaly
405,experiments/exp3/self_generated/data/405.json,crash,pipeline_anomaly
406,experiments/exp3/self_generated/data/406.json,crash,pipeline_anomaly
408,experiments/exp3/self_generated/data/408.json,crash,pipeline_anomaly
410,experiments/exp3/self_generated/data/410.json,crash,pipeline_anomaly
411,experiments/exp3/self_generated/data/411.json,crash,pipeline_anomaly
412,experiments/exp3/self_generated/data/412.json,crash,pipeline_anomaly
413,experiments/exp3/self_generated/data/413.json,crash,pipeline_anomaly
415,experiments/exp3/self_generated/data/415.json,crash,pipeline_anomaly
416,experiments/exp3/self_generated/data/416.json,crash,pipeline_anomaly
417,experiments/exp3/self_generated/data/417.json,crash,pipeline_anomaly
419,experiments/exp3/self_generated/data/419.json,crash,pipeline_anomaly
420,experiments/exp3/self_generated/data/420.json,crash,pipeline_anomaly
421,experiments/exp3/self_generated/data/421.json,crash,pipeline_anomaly
422,experiments/exp3/self_generated/data/422.json,crash,pipeline_anomaly
423,experiments/exp3/self_generated/data/423.json,crash,pipeline_anomaly
431,experiments/exp3/self_generated/data/431.json,crash,pipeline_anomaly
432,experiments/exp3/self_generated/data/432.json,crash,pipeline_anomaly
433,experiments/exp3/self_generated/data/433.json,crash,pipeline_anomaly
434,experiments/exp3/self_generated/data/434.json,crash,pipeline_anomaly
436,experiments/exp3/self_generated/data/436.json,crash,pipeline_anomaly
437,experiments/exp3/self_generated/data/437.json,crash,pipeline_anomaly
438,experiments/exp3/self_generated/data/438.json,crash,pipeline_anomaly
